akiec,bcc,bkl,df,mel,nv,vasc,dx
1.53E-06,9.89E-06,0.00045468,4.20E-05,0.013921421,0.98556477,5.71E-06,nv
1.16E-05,0.00095298,0.33280247,0.001571488,0.11678115,0.5478786,1.70E-06,nv
0.000120541,8.41E-05,0.96621877,4.42E-06,0.029723372,0.003847987,7.28E-07,mel
0.00035899,0.52331465,0.0899292,0.000559311,0.038650338,0.34689304,0.000294428,bcc
2.47E-05,2.12E-05,0.004753771,4.88E-06,0.016562762,0.97862524,7.47E-06,nv
0.000546625,0.004996505,0.027009403,3.13E-05,0.010125215,0.9550004,0.002290499,nv
0.000406943,0.002817689,0.4613382,0.060041726,0.013280426,0.462057,5.79E-05,nv
4.51E-05,0.00684529,0.003713461,0.000124633,0.027306385,0.9619487,1.64E-05,nv
1.79E-07,1.03E-06,1.73E-06,0.9999832,3.90E-06,9.91E-06,1.33E-08,df
0.007528934,7.44E-07,0.99095505,1.82E-07,9.33E-05,0.001417893,3.83E-06,bkl
0.000538813,0.010185055,0.27970245,0.003623735,0.007416664,0.6981935,0.000339751,nv
0.000274375,0.002353032,0.014015198,0.0967113,0.002117276,0.8845157,1.31E-05,nv
7.60E-06,0.021760449,0.003808183,3.64E-05,0.010203635,0.96413636,4.74E-05,nv
0.026260654,0.030566443,0.8918112,0.000674193,0.014088376,0.036562346,3.69E-05,bkl
1.08E-08,1.12E-06,2.19E-06,1.05E-07,7.05E-05,5.77E-05,0.9998683,vasc
2.35E-06,4.82E-05,0.001008967,4.66E-05,0.000373965,0.9985158,4.17E-06,nv
2.46E-05,0.9866985,0.000282893,2.87E-05,0.000248344,0.009585602,0.003131345,bcc
0.00014385,0.001583218,0.009766023,6.43E-05,0.025731174,0.9626644,4.71E-05,nv
1.24E-06,0.000116699,5.08E-05,3.69E-05,0.001322992,0.998468,3.46E-06,nv
0.000390339,0.016396796,0.28027016,0.000370148,0.016772892,0.68568337,0.000116309,nv
0.001081157,0.5560912,0.29221565,0.001793952,0.030586647,0.11810519,0.000126248,nv
3.08E-07,0.000124416,0.00062102,6.60E-05,0.00170596,0.9974821,2.83E-07,nv
3.93E-05,0.000180105,0.07224457,0.000603535,0.11512611,0.8115387,0.000267534,nv
0.9300625,0.000708297,0.06692028,0.000113908,1.74E-05,0.002177298,3.57E-07,scc
4.99E-05,0.012234063,0.02398214,0.010458603,0.001695082,0.95114803,0.000432161,nv
0.000780058,0.005828805,0.08650792,0.047678396,0.18205427,0.67683965,0.000310868,nv
9.64E-05,1.43E-05,0.05075571,6.09E-05,0.001794727,0.94727576,2.21E-06,nv
6.11E-05,0.027643261,0.038014814,0.000129083,0.06293538,0.8711854,3.09E-05,nv
0.004059623,0.000312659,0.13419534,0.005721842,0.090697475,0.764601,0.000412068,bkl
3.24E-05,0.000278184,0.05088085,0.000237671,0.000359792,0.94820637,4.73E-06,nv
2.15E-08,0.9952656,5.36E-07,1.41E-07,2.29E-05,0.004698615,1.22E-05,bcc
1.03E-05,0.00102357,0.002792154,0.000228552,0.002786341,0.9931431,1.61E-05,nv
5.78E-05,4.90E-06,0.010436224,3.12E-05,0.002101261,0.9873669,1.69E-06,nv
1.85E-07,7.74E-06,0.000140848,0.000879786,0.025033917,0.9739358,1.68E-06,nv
0.000176934,0.001356651,0.18144159,0.00161743,0.000658256,0.8146951,5.40E-05,nv
4.78E-06,0.000627153,0.003411842,0.004043699,0.005023788,0.9868845,4.25E-06,nv
0.000180035,0.9982222,0.001254082,1.41E-05,8.12E-05,0.000228945,1.96E-05,bcc
0.065964304,0.005640294,0.5691801,0.003041272,0.30212513,0.05403755,1.13E-05,mel
6.97E-07,1.45E-05,0.000579595,5.65E-06,0.0019788,0.99741334,7.39E-06,nv
1.22E-05,0.000116042,0.002444825,0.004099175,0.026921155,0.9664052,1.35E-06,nv
2.61E-08,2.91E-07,0.99988294,2.31E-06,4.65E-06,0.000109796,1.71E-08,bkl
7.42E-05,0.000363607,0.08422823,4.26E-05,0.007373416,0.9079089,9.05E-06,nv
6.69E-07,9.05E-06,0.99950564,2.34E-07,0.000108076,0.00037562,7.18E-07,bkl
0.00064158,0.001071679,0.024660934,0.02835616,0.014788993,0.93046457,1.61E-05,nv
0.000145445,0.000111949,0.17885548,0.000331377,0.002504495,0.8180397,1.16E-05,nv
0.000231331,0.001482931,0.9888572,6.59E-06,0.007774756,0.001646282,9.00E-07,bkl
1.04E-06,1.81E-05,0.000715353,5.79E-05,0.004820909,0.99438274,3.86E-06,nv
0.007490294,0.10353354,0.8696582,0.000430354,0.006772672,0.012098697,1.63E-05,bkl
1.66E-06,0.006331982,0.000123309,1.52E-05,0.000563103,0.99295956,5.28E-06,nv
0.001665324,0.001624361,0.7786731,6.58E-05,0.14726914,0.0706863,1.59E-05,mel
5.00E-05,9.10E-05,0.21057698,0.001307132,0.004622527,0.7833425,9.93E-06,nv
7.44E-05,0.002272517,0.006391413,5.24E-05,0.018600754,0.97260386,4.74E-06,nv
0.000428643,0.00033028,0.42250675,0.000157184,0.006134374,0.57040864,3.41E-05,nv
2.22E-05,0.000139039,0.001106134,0.000104021,0.001873436,0.9967512,4.10E-06,nv
1.87E-06,9.93E-06,0.000160884,0.99807334,1.29E-05,0.001739132,1.86E-06,df
3.54E-05,0.018679447,0.027754264,0.007087249,0.086610265,0.85966575,0.000167576,nv
3.25E-06,0.000582243,0.000376498,4.30E-05,0.001339251,0.99765307,2.64E-06,nv
0.001112948,0.000477106,0.031789724,0.000137845,0.036072634,0.930333,7.67E-05,nv
3.91E-06,0.0418433,0.00465468,8.18E-05,0.000184905,0.95322025,1.12E-05,nv
5.69E-05,0.017065298,0.005100931,0.010189246,0.00227491,0.9651209,0.000191752,nv
0.001148012,0.9572468,0.011786947,0.001297402,0.024226299,0.004267362,2.72E-05,mel
3.16E-05,0.000229505,0.9899923,6.20E-05,0.000543242,0.009139488,1.80E-06,nv
3.61E-05,0.000527683,0.1278784,0.000661375,0.048597716,0.82225406,4.48E-05,nv
9.22E-09,6.55E-07,5.55E-06,1.01E-06,1.91E-05,0.000383724,0.99958986,vasc
5.78E-05,0.001625162,0.17877847,0.004116406,0.021080384,0.7942878,5.39E-05,nv
0.01931441,0.003533163,0.88056415,0.00042015,0.001845397,0.0942968,2.59E-05,nv
1.98E-08,1.52E-06,4.48E-06,3.66E-07,1.76E-05,0.000174519,0.99980146,vasc
0.000621237,3.42E-05,0.95171326,0.000106721,0.005922004,0.041600928,1.63E-06,nv
9.30E-05,0.01116928,0.02744413,0.000618359,0.032655522,0.9278518,0.000167899,nv
0.000554648,0.20374951,0.003723195,0.002223552,0.002165968,0.7875572,2.59E-05,nv
5.56E-05,4.32E-05,0.71836865,0.000535666,0.021265512,0.25973076,6.22E-07,nv
0.000716089,0.001285104,0.8409943,0.031724192,0.010302009,0.11491938,5.89E-05,nv
0.002034415,0.000258101,0.887443,0.000222171,0.004147322,0.10588728,7.73E-06,nv
7.49E-06,0.003399412,0.003862865,2.23E-05,0.089985706,0.90269756,2.47E-05,nv
0.000324249,0.019513726,0.04284685,0.005379572,0.001175914,0.93048936,0.000270405,nv
3.30E-05,0.000173343,0.9062099,2.47E-05,0.005066292,0.088477395,1.54E-05,nv
0.000549696,0.00108838,0.112751655,0.001102013,0.2893904,0.5948573,0.000260623,nv
0.000258729,0.9761746,0.003053478,0.000654475,0.000528757,0.019222837,0.000107128,bcc
0.000234974,0.000848767,0.025621008,0.15900248,0.007493044,0.80669403,0.000105655,nv
0.003484785,0.000866861,0.9916978,0.000228251,0.000839964,0.002857924,2.45E-05,bkl
8.48E-05,0.003853628,0.006535534,0.00209858,0.000808167,0.98657423,4.51E-05,nv
2.34E-06,0.010234342,0.000840001,0.000342864,0.008122841,0.9804386,1.90E-05,nv
0.97486705,0.005285475,0.014646487,0.000147251,0.004246516,0.000804251,2.95E-06,scc
1.32E-05,0.00390028,0.001949524,0.001458988,0.001280996,0.9913908,6.19E-06,nv
5.78E-06,4.39E-05,0.001476679,0.000102636,0.1605467,0.83780515,1.90E-05,nv
0.000417619,0.000990833,0.09877127,0.001547191,0.068858534,0.82927513,0.000139424,bkl
0.000152231,0.99933016,0.000345783,2.20E-05,4.31E-05,0.000101725,5.12E-06,bcc
2.79E-05,0.058413275,0.039804384,0.00178452,0.001467002,0.8983326,0.000170315,nv
4.34E-05,0.000643921,0.011396806,0.002438942,0.009005244,0.9764692,2.43E-06,nv
0.007056999,0.0017743,0.9413389,0.000806658,0.027477827,0.021436611,0.000108772,bkl
5.96E-05,0.000482392,0.002283343,0.000135544,0.001547582,0.9946938,0.000797676,nv
0.000195259,0.00026975,0.057292968,0.000320263,0.123297095,0.8186078,1.69E-05,nv
0.000113827,0.03890383,0.001140625,0.023217523,0.12706393,0.8041608,0.00539939,nv
5.45E-07,4.08E-05,0.00013354,6.70E-06,0.000185847,0.002029,0.9976036,vasc
4.83E-06,7.68E-05,0.000800286,0.000130032,0.061032444,0.9379529,2.63E-06,mel
0.04758735,0.034956776,0.6936859,8.00E-05,0.22071275,0.002957319,1.99E-05,mel
7.60E-05,6.61E-05,0.99741435,1.06E-05,0.000633577,0.001798739,5.20E-07,bkl
0.014144315,0.9270604,0.054953504,0.000198373,0.000916859,0.002579489,0.000147022,bcc
0.56762034,0.02006915,0.3957913,0.000650375,0.012601917,0.003258923,7.97E-06,scc
2.16E-05,0.000871662,0.003162204,0.000129552,0.009490915,0.9863175,6.53E-06,nv
0.000536569,0.00633829,0.21896882,0.01953634,0.002192391,0.75236696,6.06E-05,nv
1.57E-05,0.000215125,0.001651605,0.000884388,0.008961383,0.98826736,4.42E-06,nv
0.002362035,0.003883811,0.9791837,0.000238982,0.008020806,0.006287176,2.34E-05,bkl
0.000166115,0.004682635,0.23726013,0.000504685,0.040874466,0.7163065,0.000205474,nv
5.11E-07,0.9999465,1.01E-06,1.09E-06,1.66E-05,3.18E-05,2.50E-06,bcc
0.002188044,2.30E-06,0.9976386,1.68E-07,1.42E-05,0.000156426,2.66E-07,bkl
1.11E-06,1.18E-08,3.95E-07,0.99985564,5.12E-05,9.16E-05,7.33E-08,nv
0.000224757,0.002968729,0.010567085,0.001644456,0.003788093,0.9807834,2.35E-05,nv
5.35E-05,0.001711424,0.8524134,0.000147556,0.117751986,0.02791838,3.75E-06,nv
0.001102631,0.000359132,0.31591174,0.006049056,0.017150711,0.65935725,6.95E-05,nv
2.99E-06,9.83E-05,0.017398898,9.11E-05,0.3278669,0.6522555,0.00228642,mel
0.000225852,0.000648122,0.8873242,0.000126128,0.012210002,0.0994599,5.77E-06,nv
0.002053125,0.00068189,0.18007876,0.002325517,0.018432723,0.79642504,3.03E-06,nv
9.51E-06,0.000165148,0.001632367,9.50E-05,0.002986977,0.995109,1.99E-06,nv
0.000210674,0.001389926,0.027443282,8.57E-05,0.002965857,0.96789473,9.90E-06,nv
8.82E-05,0.009830957,0.009354232,4.19E-05,0.002520632,0.97807395,9.01E-05,nv
4.75E-06,0.001949865,0.002850813,6.43E-05,0.011913892,0.9832097,6.61E-06,nv
4.63E-05,0.99679583,0.000811158,1.05E-05,0.000528816,0.001796181,1.13E-05,bcc
0.000141407,0.000436446,0.04118439,4.27E-05,0.9422226,0.015968168,4.17E-06,mel
2.19E-05,0.000696955,0.008302302,8.32E-05,0.008948001,0.9819256,2.20E-05,nv
0.006590572,7.12E-06,0.7730375,8.57E-05,0.009379547,0.21088491,1.46E-05,nv
0.011077912,0.12115115,0.2956862,0.005995039,0.028757896,0.53631747,0.001014388,nv
6.87E-07,0.000288852,0.000137852,0.000520687,0.000512848,0.9983839,0.000155212,nv
2.07E-05,0.02065852,0.001626867,0.000203242,0.010680888,0.96677965,3.01E-05,nv
0.000229126,0.034902025,0.025410324,0.008271203,0.771997,0.15717024,0.00202008,nv
1.57E-05,6.92E-05,0.061457355,0.001292268,0.001161852,0.9359758,2.78E-05,nv
8.70E-05,0.002081477,0.03929933,0.009984566,0.03726337,0.91079473,0.000489532,nv
1.52E-05,0.00029669,0.06767086,0.000204896,0.001442275,0.93036455,5.59E-06,nv
0.01851716,0.001886,0.53006953,0.000276878,0.029880738,0.41906434,0.000305322,nv
0.00042956,4.57E-05,0.9989159,1.18E-06,9.78E-05,0.000507917,1.99E-06,bkl
0.03294453,0.001703334,0.06586876,0.003623226,0.42711455,0.46835274,0.000392881,mel
2.09E-06,0.000510404,0.005022307,0.000170689,0.00128328,0.9930097,1.53E-06,nv
0.003337259,2.34E-05,0.9931284,2.03E-06,6.63E-05,0.003441819,7.46E-07,bkl
2.72E-07,0.000604159,0.000377186,0.000361644,0.000627946,0.9980227,6.13E-06,nv
0.004717954,0.000437352,0.7195641,0.000459176,0.17987153,0.09490334,4.66E-05,mel
1.60E-05,4.67E-05,0.8928074,0.002276711,0.000276908,0.10457005,6.17E-06,nv
0.001574282,0.003705512,0.30931097,0.06871383,0.015639478,0.600376,0.000679958,nv
8.45E-06,1.62E-05,0.000280517,4.81E-05,0.4295645,0.5700738,8.38E-06,mel
0.000737237,0.9862466,0.000966827,0.000517826,0.001621299,0.009904981,5.31E-06,bcc
0.002080968,0.006130033,0.8817362,0.000578985,0.007568273,0.101900436,5.13E-06,bkl
0.000440738,0.002448555,0.07668721,0.000362076,0.001086142,0.91895056,2.47E-05,nv
0.000473013,8.57E-05,0.029113749,0.000119347,0.113439895,0.85674834,1.98E-05,mel
3.80E-06,1.87E-05,0.001647878,1.48E-05,0.007140446,0.9911713,3.15E-06,nv
1.12E-06,1.81E-05,0.000340859,5.21E-05,0.03231056,0.9672747,2.51E-06,nv
2.99E-07,4.49E-06,0.996856,3.11E-07,9.45E-05,0.003043881,4.63E-07,bkl
0.000159299,3.69E-05,0.13920993,5.92E-05,0.004830466,0.85570055,3.66E-06,nv
3.39E-07,2.79E-06,0.000183221,3.93E-06,0.000347763,0.99946123,7.83E-07,nv
3.88E-06,0.005011917,0.008087972,9.19E-05,0.002143064,0.9846526,8.74E-06,nv
8.79E-05,7.88E-06,0.06505664,8.14E-06,0.005393019,0.9294379,8.65E-06,nv
0.000108516,0.001944562,0.007611122,0.000340664,0.003150588,0.9868319,1.26E-05,nv
0.004822967,0.044619955,0.630599,0.001287377,0.000320287,0.31817344,0.0001769,nv
4.04E-05,3.93E-05,0.020925302,0.000905117,0.005369677,0.9727023,1.79E-05,nv
0.018579418,0.007682868,0.119637035,0.004597567,0.3485994,0.5003698,0.00053396,mel
0.007688748,0.000158699,0.98735285,2.90E-05,0.000234998,0.004533979,1.78E-06,bkl
3.32E-07,2.35E-05,3.41E-05,0.000541727,9.02E-05,0.9993093,8.96E-07,nv
1.83E-05,0.000154163,0.019112289,0.000683332,0.011258992,0.9687715,1.40E-06,nv
8.51E-07,0.00019779,0.000106747,2.69E-05,0.000356356,0.99931073,6.67E-07,nv
6.25E-09,1.70E-10,2.31E-07,0.99999833,2.33E-07,1.23E-06,2.49E-09,df
3.78E-05,0.023110911,0.013235962,0.000440789,0.002955934,0.96017027,4.84E-05,nv
0.000257395,1.75E-05,0.6793725,0.000115826,0.000169454,0.32006466,2.69E-06,nv
4.54E-06,0.000456759,0.015104362,0.000296845,0.000341236,0.98378664,9.61E-06,nv
8.36E-05,0.001401516,0.096978545,0.009667987,0.012114854,0.87971133,4.22E-05,nv
0.00290563,0.001673104,0.101360336,0.000468188,0.004477756,0.8891123,2.81E-06,nv
0.02617546,8.24E-05,0.8691046,3.97E-05,0.00164508,0.102947794,5.03E-06,bkl
3.44E-05,0.001789317,0.94051033,1.85E-05,0.012216634,0.045428045,2.86E-06,nv
1.98E-06,0.001127358,0.000996015,8.25E-05,0.006423533,0.99136823,3.89E-07,nv
0.9912662,2.30E-05,0.004871444,1.35E-05,0.003346107,0.000478835,9.76E-07,akiec
0.003391242,0.001291443,0.9903594,0.00017038,0.000818887,0.003963278,5.29E-06,bkl
0.005647379,0.030265762,0.2969306,0.10612743,0.037761822,0.523098,0.000168957,nv
0.001528737,0.00110268,0.02556632,0.00042643,0.008396491,0.9629343,4.50E-05,mel
0.000995273,0.006328796,0.045894656,0.002081563,0.12171871,0.82293236,4.86E-05,nv
6.74E-06,0.000185223,0.002888344,2.41E-06,0.002285806,0.99463105,5.12E-07,nv
1.57E-05,0.000297394,0.002795353,0.002014702,0.005428955,0.98944646,1.43E-06,nv
1.52E-05,0.004538232,0.000659199,0.000160329,0.000445977,0.99416345,1.76E-05,nv
0.00054527,0.005903074,0.28231254,0.056244977,0.047540735,0.607115,0.000338423,nv
5.37E-06,0.002713996,0.000520907,0.000319829,0.051951986,0.944458,2.98E-05,nv
0.07565641,0.01657029,0.8969176,0.000182632,0.005502455,0.005153603,1.71E-05,scc
0.000697751,0.004054746,0.059296366,0.003874002,0.002430573,0.9295638,8.28E-05,mel
8.10E-06,0.000979883,0.045636687,0.000393659,0.006128062,0.9468496,4.00E-06,nv
4.69E-05,0.9766074,0.014311858,2.71E-05,0.002015176,0.005744522,0.001247032,bcc
6.59E-06,2.41E-05,0.04970097,8.13E-05,0.028562628,0.9216192,5.27E-06,nv
2.55E-05,0.004038223,0.001018112,0.001139397,0.004235033,0.98954165,2.07E-06,nv
0.000392905,8.97E-05,0.08374132,0.000916005,0.004978922,0.90986097,2.02E-05,nv
3.06E-05,0.000506803,0.001804942,0.000939974,0.011185391,0.98552805,4.16E-06,nv
0.000117912,0.008798477,0.03961427,8.56E-05,0.009173121,0.94219947,1.12E-05,nv
0.005084418,0.003293542,0.92983866,0.000744255,0.003268693,0.057731714,3.88E-05,bkl
0.10096789,3.45E-05,0.011152771,0.034665,0.7636586,0.089220636,0.000300679,mel
0.000154434,0.001145747,0.001745032,0.001650957,0.001259911,0.99398094,6.30E-05,nv
3.78E-05,0.001107169,0.004391511,6.05E-05,8.98E-05,0.994282,3.13E-05,nv
0.9558763,1.75E-05,0.04231122,1.69E-05,5.01E-05,0.001726767,1.36E-06,akiec
0.008708329,0.000195603,0.96126384,0.00055017,0.000853916,0.028416075,1.22E-05,bkl
0.000820529,0.000836247,0.90278995,8.95E-05,0.003492171,0.09196203,9.58E-06,bkl
0.000352926,0.000176078,0.0356006,0.001221217,0.010862506,0.9517528,3.39E-05,nv
3.45E-07,8.13E-05,1.07E-05,8.07E-07,0.000234919,0.000416251,0.9992556,vasc
0.6965543,0.047328774,0.25160742,0.001025582,0.001573769,0.001896958,1.32E-05,scc
0.000311452,0.001496076,0.047410857,0.019034525,0.11782848,0.8139089,9.73E-06,nv
0.003206853,0.00016977,0.99466115,3.62E-05,0.000128835,0.001794594,2.64E-06,bkl
0.68235433,0.00339414,0.31133118,0.001561329,0.000194071,0.00116267,2.31E-06,scc
1.22E-05,0.008545743,0.001532011,0.000660131,0.023399131,0.96583354,1.72E-05,nv
1.20E-05,0.000111094,0.77169603,8.40E-05,0.040569417,0.18752635,1.22E-06,nv
0.000810571,0.000987411,0.52499765,0.015460432,0.3178337,0.13980155,0.000108702,mel
1.16E-05,0.000671209,0.011522766,0.00273431,0.009668526,0.9753822,9.35E-06,nv
3.94E-06,0.020805536,0.000339947,0.000490147,0.004542517,0.97380346,1.44E-05,nv
9.28E-07,0.012453615,0.000295582,2.59E-05,0.006907829,0.9803083,7.91E-06,nv
4.28E-06,0.99722195,0.000896887,8.21E-06,0.000699252,0.000551384,0.000618057,bcc
6.96E-05,4.64E-05,0.9974962,5.16E-05,0.000120621,0.002213957,1.54E-06,bkl
2.12E-05,3.51E-05,0.030327493,0.010070899,0.004159078,0.95537585,1.04E-05,nv
0.000106626,0.007782962,0.03569158,0.008606265,0.007688114,0.94010717,1.72E-05,nv
0.000110724,0.001955107,0.008347572,0.000803294,0.48530024,0.5033455,0.000137637,nv
4.90E-05,3.87E-06,0.030445814,1.79E-05,0.019749973,0.9497218,1.17E-05,nv
2.73E-06,0.9999254,1.00E-05,2.61E-06,1.74E-05,3.97E-05,2.08E-06,bcc
0.9721415,0.004370496,0.019998819,0.000164347,0.001513569,0.001808078,3.12E-06,akiec
0.000126929,0.9939089,0.000655263,9.63E-05,6.67E-05,0.005126549,1.94E-05,bcc
0.000279062,0.000290126,0.042020462,0.000288412,0.002710546,0.9543989,1.25E-05,nv
1.80E-05,0.000893235,0.00493564,0.0044162,0.004158721,0.98556894,9.24E-06,nv
2.64E-05,0.001031343,0.000398386,0.000185656,0.002802401,0.9955101,4.58E-05,nv
0.000297753,4.99E-06,0.9986064,1.14E-06,0.000417132,0.000672351,3.81E-07,bkl
0.3440659,0.07828094,0.5547779,0.001228476,0.006960784,0.014543404,0.000142512,scc
9.59E-05,0.000449383,0.07194798,0.000234675,0.38401106,0.5432512,9.74E-06,mel
2.60E-07,4.05E-05,0.001243202,1.12E-05,0.005050601,0.99365306,1.17E-06,nv
0.00012702,0.15106924,0.001324745,0.000926048,0.22840293,0.6155221,0.002627918,nv
1.59E-05,0.000859897,0.002964628,5.52E-05,0.4056853,0.5903379,8.12E-05,mel
0.002272265,0.006667546,0.00826454,0.5305143,0.15490174,0.2972834,9.62E-05,nv
0.002842641,0.41932094,0.5682434,0.000363154,0.005264817,0.003961555,3.50E-06,bkl
6.95E-06,8.54E-07,0.99160117,2.33E-05,0.005233919,0.003132946,8.35E-07,bkl
4.07E-06,0.000491879,0.000930051,0.000181595,0.00222466,0.9961661,1.71E-06,nv
9.43E-06,0.002467359,0.000194605,9.93E-06,0.000153284,0.9971539,1.14E-05,nv
3.99E-05,0.001942792,0.028774451,0.005804629,0.02835669,0.935039,4.24E-05,nv
0.010563064,0.003631758,0.9818652,0.000769546,0.000825991,0.002317434,2.69E-05,bkl
0.000117138,0.001729479,0.5947952,0.006912631,0.10275923,0.29365432,3.19E-05,nv
0.001286084,0.000125066,0.36728424,0.005189575,0.004026,0.6219988,9.03E-05,nv
3.84E-05,2.55E-05,0.06140978,0.000108036,0.00668244,0.9317285,7.33E-06,nv
0.003116693,0.010854634,0.42678565,0.00053681,0.015588564,0.5430337,8.40E-05,nv
0.000126578,0.004833826,0.002010543,0.008049825,0.15281612,0.83213776,2.52E-05,nv
0.000339922,0.000386242,0.054206345,0.56669,0.10004206,0.27818203,0.00015336,nv
3.48E-06,0.00020806,0.002014544,0.042196,0.03774691,0.9178153,1.56E-05,nv
6.81E-06,0.000109372,0.008323502,0.000249667,0.024606837,0.9666949,8.89E-06,nv
4.13E-05,6.30E-05,0.99110574,0.000119589,0.000269045,0.008400678,6.13E-07,bkl
2.70E-05,0.000118868,0.002173043,0.001264889,0.04310408,0.95321363,9.84E-05,nv
0.002045607,0.000546886,0.25183097,0.000217679,0.003083366,0.74224937,2.61E-05,nv
0.007170338,0.004234086,0.36976725,0.001560491,0.003191585,0.6140499,2.63E-05,nv
0.017430225,0.3021847,0.40154073,0.048900504,0.002429355,0.22682561,0.000688841,nv
9.37E-06,0.001775577,0.98081553,9.34E-05,0.000178425,0.017121326,6.36E-06,bkl
0.000148239,0.002059101,0.002754909,0.01774578,0.000243134,0.9770205,2.84E-05,nv
0.000363104,0.000455775,0.03850599,0.010636371,0.001555761,0.94841087,7.21E-05,nv
7.33E-05,0.000698913,0.13397473,0.000156068,0.01392229,0.8511694,5.22E-06,nv
2.11E-05,0.000786858,0.016159704,8.31E-05,0.005521927,0.9774091,1.83E-05,nv
0.000356027,0.001332336,0.8144011,0.001062736,0.010204499,0.17261608,2.73E-05,nv
7.42E-05,0.001192854,0.029759698,0.012687561,0.009438901,0.94598854,0.000858144,nv
1.99E-06,0.000197495,0.005558103,1.74E-05,0.027149078,0.9670739,1.99E-06,nv
3.34E-06,0.000421384,0.001536735,0.000157617,0.002362768,0.99551505,3.16E-06,nv
3.65E-07,0.000477283,0.001093075,2.16E-05,0.000259236,0.9978643,0.000284232,nv
4.76E-07,0.32686254,3.59E-05,5.74E-05,0.001249686,0.6717153,7.87E-05,nv
0.000120562,1.27E-05,0.9997869,1.44E-07,2.66E-05,5.30E-05,6.28E-08,bkl
2.68E-05,0.000328586,0.5628331,9.62E-05,0.015968272,0.42074326,3.76E-06,nv
0.002350933,0.020361554,0.050463043,0.000533119,0.012415336,0.9138568,1.91E-05,nv
3.57E-06,0.004124523,0.000701259,0.000106557,0.016026996,0.97902143,1.57E-05,nv
2.32E-06,0.00037121,0.000453877,1.36E-05,0.001244808,0.9979113,3.01E-06,nv
6.78E-06,2.78E-05,0.002101816,0.001089589,0.001912219,0.99482983,3.20E-05,nv
6.09E-08,5.96E-06,1.78E-06,3.37E-07,7.74E-05,0.005277766,0.9946366,vasc
0.000766795,0.000450714,0.9483942,1.86E-05,0.04881465,0.00155419,8.86E-07,bkl
0.000489639,0.000538935,0.39489242,0.24165559,0.001436769,0.36090297,8.36E-05,nv
7.05E-07,2.32E-06,0.9994111,2.86E-07,0.000110795,0.000474379,3.17E-07,bkl
1.12E-06,0.000718962,0.00106087,0.00103105,0.000818171,0.9963643,5.52E-06,nv
4.18E-05,0.000572539,0.007095442,1.69E-05,0.004431679,0.9878328,8.96E-06,nv
3.75E-08,2.36E-07,0.99990726,1.48E-06,3.88E-06,8.70E-05,7.29E-09,bkl
8.45E-05,0.000406231,0.8579602,0.017751377,0.013089675,0.110550806,0.000157195,nv
3.48E-06,0.00066934,0.000122807,0.000125667,0.017066378,0.9818611,0.000151112,nv
0.000156724,0.000414914,0.001457883,0.049651485,0.008555566,0.9396676,9.58E-05,nv
0.000111875,7.60E-07,0.9981,3.25E-07,8.82E-05,0.000387771,0.001311243,bkl
5.75E-06,0.000742305,0.002186097,0.003693569,0.00519244,0.98809,8.99E-05,nv
0.000580619,0.000578642,0.39308757,9.87E-05,0.5015355,0.10410886,1.01E-05,bkl
4.05E-05,0.001297719,0.003030689,0.002588194,0.02469952,0.96808887,0.000254554,nv
7.14E-05,0.000107293,0.82430303,0.000191165,0.012425974,0.16288763,1.35E-05,nv
2.91E-06,0.000374585,0.002171211,0.000245845,0.002414259,0.99478793,3.19E-06,nv
0.000289319,0.001434626,0.18284193,0.000572839,0.012531708,0.8023197,9.89E-06,nv
0.012038266,0.000484381,0.1572048,0.000204036,0.00103422,0.8290177,1.66E-05,nv
2.46E-05,0.000193241,0.015800163,0.000242395,0.54740536,0.4363135,2.07E-05,mel
0.000362643,0.091967314,0.061810076,0.000447219,0.1825189,0.6627461,0.00014783,nv
0.004571018,0.006037938,0.90937996,0.003500241,0.036927503,0.039556395,2.68E-05,nv
3.68E-06,2.44E-05,0.001227056,0.004579648,0.001346939,0.99281013,8.24E-06,nv
